match_uuid,Round,Team,Race,Name,Type,Level,SPP_gain,playerID,Opponent,Opponent_Race,BLK,AVBr,KO,CAS,Kills,TD,Pass,Pass_m,Catch,Int,Carry_m,Surf,FP
1000436fa5,1,Molehill Mountaineers,Chaos Dwarf,Danark Brainbreaker,Hobgoblin,1,5,47,Definitely Not A Zoo,Underworld Denizens,0,0,0,0,0,0,0,0,0,0,0,0,0
1000436fa5,1,Molehill Mountaineers,Chaos Dwarf,Ken,Bull Centaur,3,0,21109860,Definitely Not A Zoo,Underworld Denizens,5,2,1,0,0,0,0,0,0,0,0,0,3
1000436fa5,1,Molehill Mountaineers,Chaos Dwarf,Dusty Hooves,Bull Centaur,3,2,17312151,Definitely Not A Zoo,Underworld Denizens,5,1,0,1,0,0,0,0,0,0,0,0,3
1000436fa5,1,Molehill Mountaineers,Chaos Dwarf,Xugb Brainbreaker,Hobgoblin,2,0,20481462,Definitely Not A Zoo,Underworld Denizens,0,1,0,0,0,0,0,0,0,0,0,0,1
1000436fa5,1,Molehill Mountaineers,Chaos Dwarf,Cabbagefoot,Hobgoblin,3,0,17313639,Definitely Not A Zoo,Underworld Denizens,0,0,0,0,0,0,0,0,0,0,0,0,0
1000436fa5,1,Molehill Mountaineers,Chaos Dwarf,Killaman Jaro,Blocker,2,2,17313634,Definitely Not A Zoo,Underworld Denizens,6,2,1,1,0,0,0,0,0,0,0,0,5
1000436fa5,1,Molehill Mountaineers,Chaos Dwarf,Wartsan Dyingfeet,Blocker,3,0,17313640,Definitely Not A Zoo,Underworld Denizens,1,0,0,0,0,0,0,0,0,0,0,0,1
1000436fa5,1,Molehill Mountaineers,Chaos Dwarf,Bonapart,Blocker,2,0,18632701,Definitely Not A Zoo,Underworld Denizens,0,0,0,0,0,0,0,0,0,0,0,0,0
1000436fa5,1,Molehill Mountaineers,Chaos Dwarf,Blue,Blocker,3,0,17313636,Definitely Not A Zoo,Underworld Denizens,5,0,0,0,0,0,0,0,0,0,0,0,1
1000436fa5,1,Molehill Mountaineers,Chaos Dwarf,Gribblefotch,Blocker,1,0,19205317,Definitely Not A Zoo,Underworld Denizens,0,0,0,0,0,0,0,0,0,0,0,0,0
1000436fa5,1,Molehill Mountaineers,Chaos Dwarf,Monty,Blocker,3,2,17313635,Definitely Not A Zoo,Underworld Denizens,5,2,0,1,0,0,0,0,0,0,0,0,3
1000435a27,1,Tumbling Dice,Wood Elf,Beast of Burden,Lineman,1,5,22046089,Born to be wild!,Chaos,1,1,0,0,0,0,0,0,0,0,0,0,2
1000435a27,1,Tumbling Dice,Wood Elf,19th Nervous Breakdown,Lineman,2,1,22046084,Born to be wild!,Chaos,2,1,0,0,0,0,1,4,0,0,0,0,5
1000435a27,1,Tumbling Dice,Wood Elf,Akoranur,Lineman,2,0,22321220,Born to be wild!,Chaos,2,0,0,0,0,0,0,0,0,0,0,0,1
1000435a27,1,Tumbling Dice,Wood Elf,Play with Fire,Wardancer,2,5,22046080,Born to be wild!,Chaos,8,2,0,1,0,1,0,0,0,0,0,0,7
1000435a27,1,Tumbling Dice,Wood Elf,Angie,Lineman,2,0,22046088,Born to be wild!,Chaos,7,2,1,0,0,0,0,0,0,0,0,0,4
1000435a27,1,Tumbling Dice,Wood Elf,Glorhuir,Lineman,1,0,11,Born to be wild!,Chaos,0,0,0,0,0,0,0,0,0,0,0,0,0
1000435a27,1,Tumbling Dice,Wood Elf,Paint it Black,Lineman,2,0,22046085,Born to be wild!,Chaos,3,0,0,0,0,0,0,0,0,0,0,0,1
1000435a27,1,Tumbling Dice,Wood Elf,Jumpin Jack Flash,Wardancer,2,2,22046079,Born to be wild!,Chaos,6,1,0,1,0,0,0,0,0,0,0,0,4
1000435a27,1,Tumbling Dice,Wood Elf,Ruby Tuesday,Lineman,1,0,22046083,Born to be wild!,Chaos,0,0,0,0,0,0,0,0,0,0,0,0,0
1000435a27,1,Tumbling Dice,Wood Elf,Time Is on My Side,Lineman,1,0,22046082,Born to be wild!,Chaos,0,0,0,0,0,0,0,0,0,0,12,0,1
1000435a27,1,Tumbling Dice,Wood Elf,Mother's Little Helper,Catcher,2,0,22046081,Born to be wild!,Chaos,0,0,0,0,0,0,0,0,1,0,30,0,3
1000435a27,1,Born to be wild!,Chaos,Shark,Beastman,1,5,22115997,Tumbling Dice,Wood Elf,0,0,0,0,0,0,0,0,0,0,0,0,0
1000435a27,1,Born to be wild!,Chaos,Wargors,Beastman,1,0,47,Tumbling Dice,Wood Elf,1,0,0,0,0,0,0,0,0,0,0,0,1
1000435a27,1,Born to be wild!,Chaos,Cheetah,Beastman,1,0,22115993,Tumbling Dice,Wood Elf,3,2,1,0,0,0,0,0,0,0,18,0,4
1000435a27,1,Born to be wild!,Chaos,Shark,Beastman,1,0,22115995,Tumbling Dice,Wood Elf,4,1,1,0,0,0,0,0,0,0,0,0,3
1000435a27,1,Born to be wild!,Chaos,Trapper,Chaos Warrior,1,3,22115990,Tumbling Dice,Wood Elf,5,0,0,0,0,1,0,0,0,0,36,0,5
1000435a27,1,Born to be wild!,Chaos,Sniper,Chaos Warrior,1,0,22115989,Tumbling Dice,Wood Elf,7,1,0,0,0,0,0,0,0,0,0,0,3
1000435a27,1,Born to be wild!,Chaos,Breaker of Chains,Minotaur,1,0,22115987,Tumbling Dice,Wood Elf,5,0,0,0,0,0,0,0,0,0,0,0,1
1000435a27,1,Born to be wild!,Chaos,Hunter,Chaos Warrior,2,4,22115988,Tumbling Dice,Wood Elf,13,4,0,2,0,0,0,0,0,0,0,0,7
1000435a27,1,Born to be wild!,Chaos,Fighter,Chaos Warrior,2,0,22115991,Tumbling Dice,Wood Elf,8,2,1,0,0,0,0,0,0,0,0,0,4
1000435a27,1,Born to be wild!,Chaos,Lion,Beastman,1,0,22115992,Tumbling Dice,Wood Elf,1,0,0,0,0,0,0,0,0,0,0,0,1
1000435a27,1,Born to be wild!,Chaos,Mr. Crocs,Beastman,1,0,22115996,Tumbling Dice,Wood Elf,0,0,0,0,0,0,0,0,0,0,0,0,0
1000436332,1,Mutated Meat Balls,Chaos Dwarf,Nuggets,Blocker,1,5,22619531,Orcs of Letters,Orc,6,0,0,0,0,0,0,0,0,0,0,0,2
1000436332,1,Mutated Meat Balls,Chaos Dwarf,Rare,Hobgoblin,1,0,22619537,Orcs of Letters,Orc,0,0,0,0,0,0,0,0,0,0,0,0,0
1000436332,1,Mutated Meat Balls,Chaos Dwarf,Lamb,Blocker,1,0,22619532,Orcs of Letters,Orc,5,0,0,0,0,0,0,0,0,0,0,0,1
1000436332,1,Mutated Meat Balls,Chaos Dwarf,Well Done,Hobgoblin,1,0,22619538,Orcs of Letters,Orc,0,0,0,0,0,0,0,0,1,0,0,0,2
1000436332,1,Mutated Meat Balls,Chaos Dwarf,Ribs,Bull Centaur,1,0,22619529,Orcs of Letters,Orc,5,0,0,0,0,0,0,0,0,0,0,0,1
1000436332,1,Mutated Meat Balls,Chaos Dwarf,Turkey,Blocker,1,0,22619534,Orcs of Letters,Orc,9,1,1,0,0,0,0,0,0,0,0,0,4
1000436332,1,Mutated Meat Balls,Chaos Dwarf,Medium,Hobgoblin,1,0,22619536,Orcs of Letters,Orc,3,0,0,0,0,0,0,0,0,0,0,0,1
1000436332,1,Mutated Meat Balls,Chaos Dwarf,Raw,Hobgoblin,1,1,22619535,Orcs of Letters,Orc,0,0,0,0,0,0,1,2,0,0,24,0,4
1000436332,1,Mutated Meat Balls,Chaos Dwarf,Chicken,Blocker,1,0,22619530,Orcs of Letters,Orc,5,0,0,0,0,0,0,0,0,0,0,0,1
1000436332,1,Mutated Meat Balls,Chaos Dwarf,Beef,Bull Centaur,1,0,22619528,Orcs of Letters,Orc,9,0,0,0,0,0,0,0,0,0,0,0,2
1000436332,1,Mutated Meat Balls,Chaos Dwarf,Chops,Blocker,1,0,22619533,Orcs of Letters,Orc,3,0,0,0,0,0,0,0,0,0,0,0,1
1000436332,1,Mutated Meat Balls,Chaos Dwarf,PLAYER_NAMES_CHAMPION_NOBBLA_FALLBACK,Star Player,1,0,13,Orcs of Letters,Orc,0,1,1,0,0,0,0,0,0,0,0,0,2
1000436332,1,Mutated Meat Balls,Chaos Dwarf,Wings,Blocker,1,0,22702587,Orcs of Letters,Orc,7,0,0,0,0,0,0,0,0,0,0,0,2
1000436332,1,Orcs of Letters,Orc,Vladimir Nabokork,Lineman,2,5,20941585,Mutated Meat Balls,Chaos Dwarf,6,1,0,0,0,0,0,0,0,0,0,0,3
1000436332,1,Orcs of Letters,Orc,Jorge Luis Borkges,Black Orc,2,0,21039561,Mutated Meat Balls,Chaos Dwarf,9,0,0,0,0,0,0,0,0,0,0,0,2
1000436332,1,Orcs of Letters,Orc,Pablo Norkuda,Black Orc,1,2,21039559,Mutated Meat Balls,Chaos Dwarf,6,1,0,1,0,0,0,0,0,0,0,0,4
1000436332,1,Orcs of Letters,Orc,Isaak Asimork,Blitzer,2,0,18298034,Mutated Meat Balls,Chaos Dwarf,3,0,0,0,0,0,0,0,0,0,0,0,1
1000436332,1,Orcs of Letters,Orc,Orkula K LeGuin,Lineman,1,0,22921307,Mutated Meat Balls,Chaos Dwarf,0,0,0,0,0,0,0,0,0,0,0,0,0
1000436332,1,Orcs of Letters,Orc,Henry Millork,Blitzer,2,3,18298032,Mutated Meat Balls,Chaos Dwarf,2,1,0,0,0,1,0,0,0,0,54,0,7
1000436332,1,Orcs of Letters,Orc,Federico Garcia Lorka,Black Orc,1,0,21039562,Mutated Meat Balls,Chaos Dwarf,9,3,0,0,0,0,0,0,0,0,0,0,4
1000436332,1,Orcs of Letters,Orc,Gabriel Garcia Morkez,Black Orc,1,0,21039560,Mutated Meat Balls,Chaos Dwarf,4,1,0,0,0,0,0,0,0,0,0,0,2
1000436332,1,Orcs of Letters,Orc,Mork Twain,Lineman,1,0,18298037,Mutated Meat Balls,Chaos Dwarf,2,0,0,0,0,0,0,0,0,0,14,0,2
1000436332,1,Orcs of Letters,Orc,George Orkwell,Blitzer,2,0,18298035,Mutated Meat Balls,Chaos Dwarf,9,2,0,0,0,0,0,0,0,0,0,0,3
1000436332,1,Orcs of Letters,Orc,Ernest Hemingwaaaaaagh!,Blitzer,2,5,18298033,Mutated Meat Balls,Chaos Dwarf,8,1,0,1,0,1,0,0,0,0,12,0,8
1000436332,1,Orcs of Letters,Orc,Orkscar Waaaagh`ilde,Lineman,1,0,20941538,Mutated Meat Balls,Chaos Dwarf,8,1,0,0,0,0,0,0,0,0,0,0,3
1000437310,1,Crusaders of Caledor,High Elf,Mátanefindir Tananmyr,Catcher,2,5,22314213,Hearts of Oak,Wood Elf,12,1,1,0,0,0,0,0,1,0,14,0,8
1000437310,1,Crusaders of Caledor,High Elf,Alion Landeredal,Lineman,1,0,22314208,Hearts of Oak,Wood Elf,1,0,0,0,0,0,0,0,0,0,0,0,1
1000437310,1,Crusaders of Caledor,High Elf,Rhasscaeon Cudhrinion,Blitzer,1,2,22314204,Hearts of Oak,Wood Elf,5,2,0,1,1,0,0,0,0,0,0,0,5
1000437310,1,Crusaders of Caledor,High Elf,Alyacaunon Dlarraithor,Lineman,1,0,22314211,Hearts of Oak,Wood Elf,7,2,0,0,0,0,0,0,0,0,0,0,3
1000437310,1,Crusaders of Caledor,High Elf,Menanornion Talaneth,Catcher,1,0,22314212,Hearts of Oak,Wood Elf,1,0,0,0,0,0,0,0,0,0,0,0,1
1000437310,1,Crusaders of Caledor,High Elf,Alawë Roloelon,Lineman,1,2,22314206,Hearts of Oak,Wood Elf,7,2,0,1,0,0,0,0,0,0,0,0,4
1000437310,1,Crusaders of Caledor,High Elf,Nimphenien Miththalar,Blitzer,2,0,22314203,Hearts of Oak,Wood Elf,10,2,0,0,0,0,0,0,0,0,0,0,3
1000437310,1,Crusaders of Caledor,High Elf,Meldirien Aldaren,Lineman,1,0,22314207,Hearts of Oak,Wood Elf,3,2,0,0,0,0,0,0,0,0,0,0,2
1000437310,1,Crusaders of Caledor,High Elf,Rildion Orren,Lineman,1,0,22314210,Hearts of Oak,Wood Elf,6,0,0,0,0,0,0,0,0,0,0,0,2
1000437310,1,Crusaders of Caledor,High Elf,Horthborn Roloelon,Thrower,1,1,22314205,Hearts of Oak,Wood Elf,2,0,0,0,0,0,1,10,0,0,26,0,5
1000437310,1,Crusaders of Caledor,High Elf,Orastien Faerondalan,Lineman,1,0,22314209,Hearts of Oak,Wood Elf,2,1,0,0,0,0,0,0,0,0,0,0,2
1000437310,1,Hearts of Oak,Wood Elf,Iraejra,Lineman,2,5,21955897,Crusaders of Caledor,High Elf,3,1,0,0,0,0,0,0,0,0,0,0,2
1000437310,1,Hearts of Oak,Wood Elf,Naelalu,Lineman,1,0,21955891,Crusaders of Caledor,High Elf,4,1,0,0,0,0,0,0,0,0,0,0,2
1000437310,1,Hearts of Oak,Wood Elf,Brizlin,Lineman,1,0,21955896,Crusaders of Caledor,High Elf,1,1,0,0,0,0,0,0,0,0,0,0,2
1000437310,1,Hearts of Oak,Wood Elf,Mitiae'huir,Wardancer,2,6,21955888,Crusaders of Caledor,High Elf,8,2,1,0,0,2,0,0,1,0,38,0,13
1000437310,1,Hearts of Oak,Wood Elf,Dilalu,Lineman,2,3,21955895,Crusaders of Caledor,High Elf,3,1,0,0,0,1,0,0,0,0,12,1,8
1000437310,1,Hearts of Oak,Wood Elf,Naelfin,Lineman,2,0,21955892,Crusaders of Caledor,High Elf,5,0,0,0,0,0,0,0,1,0,22,0,4
1000437310,1,Hearts of Oak,Wood Elf,Sornhuir,Lineman,1,0,21955898,Crusaders of Caledor,High Elf,1,0,0,0,0,0,0,0,0,0,0,0,1
1000437310,1,Hearts of Oak,Wood Elf,Dehafein,Catcher,2,0,21955890,Crusaders of Caledor,High Elf,0,0,0,0,0,0,0,0,0,0,32,0,1
1000437310,1,Hearts of Oak,Wood Elf,Aëthanfel,Lineman,1,2,21955893,Crusaders of Caledor,High Elf,4,3,2,0,0,0,2,16,0,0,4,0,11
1000437310,1,Hearts of Oak,Wood Elf,Utae'und,Wardancer,2,0,21955889,Crusaders of Caledor,High Elf,4,1,0,0,0,0,0,0,0,0,0,0,2
1000437310,1,Hearts of Oak,Wood Elf,Thantor,Lineman,2,0,21955894,Crusaders of Caledor,High Elf,4,1,0,0,0,0,0,0,0,0,0,0,2
1000436026,1,Fear the walking bread,Necromantic,Breaking Bread,Wight,2,10,22460790,Goros Mosh,Ogre,2,1,0,1,0,1,0,0,0,0,26,0,7
1000436026,1,Fear the walking bread,Necromantic,Pita Pan,Ghoul,2,0,22177735,Goros Mosh,Ogre,2,1,0,0,0,0,0,0,0,0,52,0,4
1000436026,1,Fear the walking bread,Necromantic,Rolling Scone,Zombie,1,0,22177738,Goros Mosh,Ogre,2,0,0,0,0,0,0,0,0,0,0,0,1
1000436026,1,Fear the walking bread,Necromantic,Motherclucker,Flesh Golem,1,2,22917441,Goros Mosh,Ogre,5,2,0,1,0,0,0,0,0,0,0,0,3
1000436026,1,Fear the walking bread,Necromantic,Buns of steel,Flesh Golem,1,0,22177736,Goros Mosh,Ogre,1,0,0,0,0,0,0,0,0,0,0,0,1
1000436026,1,Fear the walking bread,Necromantic,Happy Grillmore,Zombie,1,0,22177741,Goros Mosh,Ogre,1,0,0,0,0,0,0,0,0,0,0,0,1
1000436026,1,Fear the walking bread,Necromantic,Lord of the fries,Werewolf,2,0,22177732,Goros Mosh,Ogre,17,5,1,0,0,0,0,0,0,0,0,0,8
1000436026,1,Fear the walking bread,Necromantic,Gluteus Maximus,Zombie,1,0,22177740,Goros Mosh,Ogre,2,0,0,0,0,0,0,0,0,0,0,0,1
1000436026,1,Fear the walking bread,Necromantic,Grateful Bread,Zombie,2,0,22177737,Goros Mosh,Ogre,0,0,0,0,0,0,0,0,0,0,0,0,0
1000436026,1,Fear the walking bread,Necromantic,Flour Power,Wight,1,6,22177734,Goros Mosh,Ogre,10,6,1,3,0,0,0,0,0,0,0,0,9
1000436026,1,Fear the walking bread,Necromantic,Muffin Top,Zombie,1,0,22177739,Goros Mosh,Ogre,0,0,0,0,0,0,0,0,0,0,0,0,0
1000436026,1,Fear the walking bread,Necromantic,Life of Pie,Zombie,1,0,22177742,Goros Mosh,Ogre,0,0,0,0,0,0,0,0,0,0,0,0,0
1000436026,1,Goros Mosh,Ogre,Chairacanon 6,Gnoblar,1,5,22089107,Fear the walking bread,Necromantic,0,0,0,0,0,0,0,0,0,0,0,0,0
1000436026,1,Goros Mosh,Ogre,Chairacanon 3,Gnoblar,1,0,22089104,Fear the walking bread,Necromantic,0,0,0,0,0,0,0,0,0,0,0,0,0
1000436026,1,Goros Mosh,Ogre,Chairacanon 4,Gnoblar,1,0,22089105,Fear the walking bread,Necromantic,0,0,0,0,0,0,0,0,0,0,0,0,0
1000436026,1,Goros Mosh,Ogre,Chairacanon 2,Gnoblar,1,0,22089103,Fear the walking bread,Necromantic,1,0,0,0,0,0,0,0,0,0,0,0,1
1000436026,1,Goros Mosh,Ogre,Chairacanon 1,Gnoblar,1,0,22089102,Fear the walking bread,Necromantic,1,0,0,0,0,0,0,0,0,0,0,0,1
1000436026,1,Goros Mosh,Ogre,Chairacanon 7,Gnoblar,2,0,22089108,Fear the walking bread,Necromantic,0,0,0,0,0,0,0,0,0,0,0,0,0
1000436026,1,Goros Mosh,Ogre,Chairacanon 8,Gnoblar,1,0,22089109,Fear the walking bread,Necromantic,0,0,0,0,0,0,0,0,0,0,4,0,1
1000436026,1,Goros Mosh,Ogre,Gros Gnon,Ogre,1,0,22088914,Fear the walking bread,Necromantic,8,2,1,0,0,0,0,0,0,0,0,0,4
1000436026,1,Goros Mosh,Ogre,Chairacanon 11,Gnoblar,1,0,22335388,Fear the walking bread,Necromantic,0,0,0,0,0,0,0,0,0,0,0,0,0
1000436026,1,Goros Mosh,Ogre,Gros Bisous,Ogre,1,0,22088952,Fear the walking bread,Necromantic,5,0,0,0,0,0,0,0,0,0,0,0,1
1000436026,1,Goros Mosh,Ogre,Gros Taquin,Ogre,1,0,22088954,Fear the walking bread,Necromantic,7,2,1,0,0,0,0,0,0,0,0,0,4
1000436026,1,Goros Mosh,Ogre,Gros Farceur,Ogre,2,2,22088953,Fear the walking bread,Necromantic,8,2,0,1,0,0,0,0,0,0,0,0,4
1000436026,1,Goros Mosh,Ogre,Chairacanon 5,Gnoblar,1,3,22089106,Fear the walking bread,Necromantic,2,0,0,0,0,1,0,0,0,0,12,0,5
1000436026,1,Goros Mosh,Ogre,Chairacanon 13,Gnoblar,1,0,22562646,Fear the walking bread,Necromantic,0,0,0,0,0,0,0,0,0,0,4,0,1
1000436026,1,Goros Mosh,Ogre,Chairacanon 10,Gnoblar,1,0,22335387,Fear the walking bread,Necromantic,0,0,0,0,0,0,0,0,0,0,6,0,1
1000434a68,1,The Highland Avengers,Chaos Dwarf,Rocket Highland Cow,Blocker,1,5,22771522,Revenge of Power UP!,Chaos,6,1,0,0,0,0,0,0,0,0,0,0,3
1000434a68,1,The Highland Avengers,Chaos Dwarf,20/20,Hobgoblin,1,0,22771527,Revenge of Power UP!,Chaos,2,2,0,0,0,0,0,0,0,0,14,0,3
1000434a68,1,The Highland Avengers,Chaos Dwarf,Buckfast Barnes,Blocker,1,0,22771523,Revenge of Power UP!,Chaos,8,1,0,0,0,0,0,0,0,0,0,0,3
1000434a68,1,The Highland Avengers,Chaos Dwarf,Starlord Bawbag,Blocker,1,0,22771521,Revenge of Power UP!,Chaos,5,2,1,0,0,0,0,0,0,0,0,0,3
1000434a68,1,The Highland Avengers,Chaos Dwarf,Hock Aye The Nuuu,Bull Centaur,1,0,22771519,Revenge of Power UP!,Chaos,8,0,0,0,0,0,0,0,0,0,0,0,2
1000434a68,1,The Highland Avengers,Chaos Dwarf,Quickginger,Hobgoblin,1,0,22771528,Revenge of Power UP!,Chaos,2,0,0,0,0,0,0,0,0,0,0,0,1
1000434a68,1,The Highland Avengers,Chaos Dwarf,Captain Scotland,Blocker,1,0,22771524,Revenge of Power UP!,Chaos,4,1,1,0,0,0,0,0,0,0,0,0,3
1000434a68,1,The Highland Avengers,Chaos Dwarf,Black Pussycatman,Blocker,1,0,22771525,Revenge of Power UP!,Chaos,1,0,0,0,0,0,0,0,0,0,0,0,1
1000434a68,1,The Highland Avengers,Chaos Dwarf,Nick Pure Raging,Hobgoblin,1,0,22771526,Revenge of Power UP!,Chaos,1,1,1,0,0,0,0,0,0,0,10,0,4
1000434a68,1,The Highland Avengers,Chaos Dwarf,Drax the Sheepshagger,Blocker,1,0,22771520,Revenge of Power UP!,Chaos,3,0,0,0,0,0,0,0,0,0,0,0,1
1000434a68,1,The Highland Avengers,Chaos Dwarf,The Incredible Nessie,Bull Centaur,1,0,22771518,Revenge of Power UP!,Chaos,8,1,1,0,0,0,0,0,0,0,0,0,4
1000434a68,1,Revenge of Power UP!,Chaos,Idhrenmaedhdraug MTL,Chaos Warrior,1,5,22854684,The Highland Avengers,Chaos Dwarf,8,0,0,0,0,0,0,0,0,0,0,0,2
1000434a68,1,Revenge of Power UP!,Chaos,Idhrenmaedhdraug Idhren,Beastman,1,0,22492497,The Highland Avengers,Chaos Dwarf,1,0,0,0,0,0,0,0,0,0,0,0,1
1000434a68,1,Revenge of Power UP!,Chaos,Idhrenmaedhdraug'tigor,Beastman,1,0,22492504,The Highland Avengers,Chaos Dwarf,2,0,0,0,0,0,0,0,0,0,0,0,1
1000434a68,1,Revenge of Power UP!,Chaos,Idhrenmaedhdraug ORN,Chaos Warrior,1,0,22854699,The Highland Avengers,Chaos Dwarf,7,0,0,0,0,0,0,0,0,0,0,0,2
1000434a68,1,Revenge of Power UP!,Chaos,Gran'Idhrenmaedhdraug,Beastman,1,0,22492503,The Highland Avengers,Chaos Dwarf,2,0,0,0,0,0,0,0,0,0,0,0,1
1000434a68,1,Revenge of Power UP!,Chaos,Idhrenmaedhdraug SGY,Chaos Warrior,1,6,22854698,The Highland Avengers,Chaos Dwarf,6,1,0,0,0,2,0,0,0,0,52,0,11
1000434a68,1,Revenge of Power UP!,Chaos,Thor'Idhrenmaedhdraug,Beastman,1,0,22492502,The Highland Avengers,Chaos Dwarf,2,1,0,0,0,0,0,0,0,0,0,0,2
1000434a68,1,Revenge of Power UP!,Chaos,Idhrenmaedhdraug HZR,Chaos Warrior,1,0,22854705,The Highland Avengers,Chaos Dwarf,5,0,0,0,0,0,0,0,0,0,0,0,1
1000434a68,1,Revenge of Power UP!,Chaos,Scruf'Idhrenmaedhdraug,Beastman,1,0,22492505,The Highland Avengers,Chaos Dwarf,2,1,1,0,0,0,0,0,0,0,0,0,3
1000434a68,1,Revenge of Power UP!,Chaos,Idhrenmaedhdraug Pagors,Beastman,1,0,22492507,The Highland Avengers,Chaos Dwarf,3,1,0,0,0,0,0,0,0,0,0,0,2
1000434a68,1,Revenge of Power UP!,Chaos,Idhrenmaedhdraug'nogors,Beastman,1,0,22492506,The Highland Avengers,Chaos Dwarf,4,0,0,0,0,0,0,0,0,0,0,0,1
1000436a93,1,Prof Paresthesia's Pets,Necromantic,Sorhuk,Zombie,1,5,12,Dazzle Whaaagstaz,Orc,1,0,0,0,0,0,0,0,0,0,0,0,1
1000436a93,1,Prof Paresthesia's Pets,Necromantic,Lacrimale,Zombie,1,0,21809464,Dazzle Whaaagstaz,Orc,3,0,0,0,0,0,0,0,0,0,0,0,1
1000436a93,1,Prof Paresthesia's Pets,Necromantic,Mangus,Werewolf,2,5,21809459,Dazzle Whaaagstaz,Orc,5,2,0,1,0,1,0,0,0,0,56,0,8
1000436a93,1,Prof Paresthesia's Pets,Necromantic,Hydroxyapatites,Wight,2,0,21809457,Dazzle Whaaagstaz,Orc,7,0,0,0,0,0,0,0,0,0,0,0,2
1000436a93,1,Prof Paresthesia's Pets,Necromantic,Parietale,Zombie,1,0,21809462,Dazzle Whaaagstaz,Orc,3,1,0,0,0,0,0,0,0,0,0,1,4
1000436a93,1,Prof Paresthesia's Pets,Necromantic,Nasale,Zombie,1,0,21809463,Dazzle Whaaagstaz,Orc,5,2,0,0,0,0,0,0,0,0,0,0,2
1000436a93,1,Prof Paresthesia's Pets,Necromantic,Sylvester,Flesh Golem,1,0,21809456,Dazzle Whaaagstaz,Orc,6,0,0,0,0,0,0,0,0,0,0,0,2
1000436a93,1,Prof Paresthesia's Pets,Necromantic,Aquinas,Werewolf,2,3,21809460,Dazzle Whaaagstaz,Orc,10,2,0,0,0,1,0,0,0,0,26,1,9
1000436a93,1,Prof Paresthesia's Pets,Necromantic,Frontale,Zombie,1,0,21809461,Dazzle Whaaagstaz,Orc,3,1,1,0,0,0,0,0,0,0,0,0,3
1000436a93,1,Prof Paresthesia's Pets,Necromantic,Ethmoidale,Zombie,1,0,21809465,Dazzle Whaaagstaz,Orc,0,0,0,0,0,0,0,0,0,0,0,0,0
1000436a93,1,Prof Paresthesia's Pets,Necromantic,Aulus Post-mortem,Zombie,1,0,11,Dazzle Whaaagstaz,Orc,0,0,0,0,0,0,0,0,0,0,0,0,0
1000436a93,1,Prof Paresthesia's Pets,Necromantic,Osseus,Wight,1,2,21809458,Dazzle Whaaagstaz,Orc,6,2,0,1,0,0,0,0,0,0,0,0,4
1000436a93,1,Dazzle Whaaagstaz,Orc,Rokru,Lineman,1,5,47,Prof Paresthesia's Pets,Necromantic,4,1,0,0,0,0,0,0,0,0,0,0,2
1000436a93,1,Dazzle Whaaagstaz,Orc,Granast,Blitzer,1,0,22104755,Prof Paresthesia's Pets,Necromantic,6,0,0,0,0,0,0,0,0,0,0,0,2
1000436a93,1,Dazzle Whaaagstaz,Orc,Badruk Eat'Hand,Black Orc,1,0,22104748,Prof Paresthesia's Pets,Necromantic,3,0,0,0,0,0,0,0,0,0,0,0,1
1000436a93,1,Dazzle Whaaagstaz,Orc,Rursh,Blitzer,1,0,22104754,Prof Paresthesia's Pets,Necromantic,6,0,0,0,0,0,0,0,0,0,4,0,3
1000436a93,1,Dazzle Whaaagstaz,Orc,Slothvomit,Troll,2,2,22104745,Prof Paresthesia's Pets,Necromantic,6,2,0,1,0,0,0,0,0,0,0,0,4
1000436a93,1,Dazzle Whaaagstaz,Orc,Rakfang,Blitzer,2,0,22104753,Prof Paresthesia's Pets,Necromantic,10,2,0,0,0,0,0,0,0,0,0,0,3
1000436a93,1,Dazzle Whaaagstaz,Orc,Gluth,Thrower,1,0,22449529,Prof Paresthesia's Pets,Necromantic,1,1,0,0,0,0,0,0,0,0,36,0,3
1000436a93,1,Dazzle Whaaagstaz,Orc,Varag Goug'Ch'ya,Black Orc,1,0,22104751,Prof Paresthesia's Pets,Necromantic,8,3,0,0,0,0,0,0,0,0,0,0,4
1000436a93,1,Dazzle Whaaagstaz,Orc,Sorhuk,Blitzer,1,0,22104752,Prof Paresthesia's Pets,Necromantic,1,0,0,0,0,0,0,0,0,0,0,0,1
1000436a93,1,Dazzle Whaaagstaz,Orc,Nagbum,Goblin,2,0,22104747,Prof Paresthesia's Pets,Necromantic,0,0,0,0,0,0,0,0,0,0,6,0,1
1000436a93,1,Dazzle Whaaagstaz,Orc,Braduk Tear'Ch'ya,Black Orc,1,0,22104750,Prof Paresthesia's Pets,Necromantic,6,1,1,0,0,0,0,0,0,0,0,0,4
10004372a8,1,Back to square Juan,Wood Elf,The Big Juan,Treeman,2,7,21892734,Weird Witchcraft,Dark Elf,3,1,0,1,0,0,0,0,0,0,0,0,3
10004372a8,1,Back to square Juan,Wood Elf,Dodge this Juan,Wardancer,3,0,21892711,Weird Witchcraft,Dark Elf,4,2,0,0,0,0,0,0,0,0,0,0,2
10004372a8,1,Back to square Juan,Wood Elf,Brizdon,Lineman,1,0,11,Weird Witchcraft,Dark Elf,0,0,0,0,0,0,0,0,0,0,0,0,0
